Scenario,UserCount,Algorithm,Throughput_Mbps,Latency_ms,Energy_J,LoadBalance,QoSViolation_%,UserSatisfaction_%
ENERGY_CONSTRAINED,50,Signal Strength Based,597.49,8.84,12757967.34,10.917,60.07
ENERGY_CONSTRAINED,50,Round Robin,626.99,9.72,12517179.64,8.152,64.26
ENERGY_CONSTRAINED,50,Nash Equilibrium,696.60,8.12,4854956.49,14.610,69.38
ENERGY_CONSTRAINED,50,Random Assignment,633.18,9.41,11565500.16,8.252,64.67
ENERGY_CONSTRAINED,50,Cooperative Game,501.10,20.40,56601689.69,40.206,26.18
ENERGY_CONSTRAINED,50,Stackelberg Game,697.88,7.89,6048452.42,12.910,69.26
ENERGY_CONSTRAINED,50,Auction-based,728.97,8.12,3457758.88,17.526,69.58
ENERGY_CONSTRAINED,50,Load Balanced,605.75,9.77,13987860.95,5.457,62.76
ENERGY_CONSTRAINED,50,Greedy Assignment,727.98,8.50,3769516.13,17.824,69.35
ENERGY_CONSTRAINED,50,Nearest Neighbor,656.31,7.79,7201602.10,9.131,67.03
ENERGY_CONSTRAINED,100,Signal Strength Based,1192.61,8.41,21924051.69,24.105,49.67
ENERGY_CONSTRAINED,100,Round Robin,1306.47,9.23,16814770.22,22.988,55.78
ENERGY_CONSTRAINED,100,Nash Equilibrium,1370.61,8.12,9471357.42,27.711,56.59
ENERGY_CONSTRAINED,100,Random Assignment,1257.50,9.24,20476114.91,18.511,55.19
ENERGY_CONSTRAINED,100,Cooperative Game,1005.00,20.85,124570884.41,49.196,23.41
ENERGY_CONSTRAINED,100,Stackelberg Game,1393.07,8.05,7801462.04,31.759,56.75
ENERGY_CONSTRAINED,100,Auction-based,1425.13,8.19,4687028.62,36.469,56.83
ENERGY_CONSTRAINED,100,Load Balanced,1213.00,9.66,25545639.88,12.824,54.11
ENERGY_CONSTRAINED,100,Greedy Assignment,1363.40,8.74,11074745.97,37.596,52.68
ENERGY_CONSTRAINED,100,Nearest Neighbor,1284.60,7.68,12564956.03,21.458,56.36
ENERGY_CONSTRAINED,150,Signal Strength Based,1783.50,8.93,40772287.44,25.128,41.79
ENERGY_CONSTRAINED,150,Round Robin,1927.33,9.38,33054725.84,23.600,47.51
ENERGY_CONSTRAINED,150,Nash Equilibrium,2019.93,8.16,15822048.04,36.419,52.84
ENERGY_CONSTRAINED,150,Random Assignment,1885.46,9.54,37465392.96,17.744,47.06
ENERGY_CONSTRAINED,150,Cooperative Game,1650.00,19.33,159803351.62,43.742,29.78
ENERGY_CONSTRAINED,150,Stackelberg Game,2038.38,8.12,15664452.45,38.463,53.59
ENERGY_CONSTRAINED,150,Auction-based,2032.19,8.10,13273557.84,41.346,53.81
ENERGY_CONSTRAINED,150,Load Balanced,1809.88,10.09,46817952.52,12.294,43.40
ENERGY_CONSTRAINED,150,Greedy Assignment,1983.04,8.95,17734794.14,42.601,51.25
