Scenario,UserCount,Algorithm,Throughput_Mbps,Latency_ms,Energy_J,LoadBalance,QoSViolation_%,UserSatisfaction_%
HIGH_MOBILITY,150,Nash Equilibrium,1998.97,8.15,15670774.35,35.492,52.38
HIGH_MOBILITY,150,Stackelberg Game,2014.77,8.14,17658240.62,37.710,51.97
HIGH_MOBILITY,150,Nearest Neighbor,1912.36,7.68,22139455.35,35.150,45.64
HIGH_MOBILITY,150,Round Robin,1836.79,9.32,37502695.61,17.976,44.56
HIGH_MOBILITY,150,Signal Strength Based,1683.27,8.34,41321219.92,36.021,35.10
HIGH_MOBILITY,150,Auction-based,1995.43,7.88,11760799.50,41.258,52.81
HIGH_MOBILITY,150,Cooperative Game,1650.00,23.71,179013423.26,45.532,30.55
HIGH_MOBILITY,150,Load Balanced,1788.29,9.44,41775942.43,17.269,42.79
HIGH_MOBILITY,150,Greedy Assignment,2020.75,8.64,14207543.52,42.281,51.44
HIGH_MOBILITY,150,Random Assignment,1851.21,9.13,35365939.91,24.112,45.40
HIGH_MOBILITY,200,Nash Equilibrium,2407.05,8.38,29955608.63,31.031,48.15
HIGH_MOBILITY,200,Stackelberg Game,2481.19,7.90,34246075.11,27.649,46.92
HIGH_MOBILITY,200,Nearest Neighbor,2458.81,7.71,30163006.73,38.786,42.42
HIGH_MOBILITY,200,Round Robin,2428.59,8.66,46827149.04,16.055,40.70
HIGH_MOBILITY,200,Signal Strength Based,2263.52,7.98,48200915.28,28.946,37.74
HIGH_MOBILITY,200,Auction-based,2474.07,7.73,30911830.74,37.353,44.76
HIGH_MOBILITY,200,Cooperative Game,2400.00,21.00,179274661.29,30.551,36.81
HIGH_MOBILITY,200,Load Balanced,2404.14,8.89,52561497.72,14.784,38.78
HIGH_MOBILITY,200,Greedy Assignment,2468.48,9.12,36883035.36,30.056,46.31
HIGH_MOBILITY,200,Random Assignment,2434.85,8.90,51283772.53,24.707,40.45
HOTSPOT_SCENARIO,50,Nash Equilibrium,690.09,8.16,3757877.31,18.813,64.89
HOTSPOT_SCENARIO,50,Stackelberg Game,668.37,7.67,5322804.31,13.276,66.08
HOTSPOT_SCENARIO,50,Nearest Neighbor,530.42,6.34,8435141.41,23.516,44.93
HOTSPOT_SCENARIO,50,Round Robin,583.74,8.99,9398334.05,16.675,56.74
HOTSPOT_SCENARIO,50,Signal Strength Based,500.20,6.80,10316689.72,27.808,36.98
HOTSPOT_SCENARIO,50,Auction-based,725.79,8.16,2781520.56,21.495,65.17
HOTSPOT_SCENARIO,50,Cooperative Game,500.27,16.45,32039135.71,40.286,28.01
HOTSPOT_SCENARIO,50,Load Balanced,592.94,9.22,9369171.92,7.610,61.90
HOTSPOT_SCENARIO,50,Greedy Assignment,595.57,10.38,10731755.23,31.532,47.53
HOTSPOT_SCENARIO,50,Random Assignment,569.08,9.37,10674964.40,14.922,55.68
HOTSPOT_SCENARIO,100,Nash Equilibrium,1359.84,8.21,7061063.34,33.028,56.05
HOTSPOT_SCENARIO,100,Stackelberg Game,1310.04,7.79,9616320.06,20.622,57.13
HOTSPOT_SCENARIO,100,Nearest Neighbor,1079.83,6.98,16220753.05,31.977,42.61
HOTSPOT_SCENARIO,100,Round Robin,1137.11,8.82,18634793.02,26.650,45.27
HOTSPOT_SCENARIO,100,Signal Strength Based,1020.50,7.51,20622490.30,36.654,34.62
HOTSPOT_SCENARIO,100,Auction-based,1407.73,8.27,5112876.50,35.915,57.94
HOTSPOT_SCENARIO,100,Cooperative Game,1000.00,18.50,77195778.95,50.000,24.62
HOTSPOT_SCENARIO,100,Load Balanced,1167.65,9.35,18807218.79,8.824,53.67
HOTSPOT_SCENARIO,100,Greedy Assignment,1312.49,8.76,10211216.85,40.898,50.74
HOTSPOT_SCENARIO,100,Random Assignment,1120.72,9.40,21281104.94,22.513,46.81
HOTSPOT_SCENARIO,150,Nash Equilibrium,1902.38,8.33,14231536.88,34.525,50.66
HOTSPOT_SCENARIO,150,Stackelberg Game,1976.91,7.68,15504870.75,28.915,50.21
HOTSPOT_SCENARIO,150,Nearest Neighbor,1755.90,7.15,21773200.47,30.329,41.11
HOTSPOT_SCENARIO,150,Round Robin,1766.91,8.41,26386522.22,33.654,41.71
HOTSPOT_SCENARIO,150,Signal Strength Based,1616.86,8.15,33255045.24,38.067,34.52
HOTSPOT_SCENARIO,150,Auction-based,1977.43,7.97,13529857.07,31.724,51.86
HOTSPOT_SCENARIO,150,Cooperative Game,1650.00,17.81,96906014.20,45.826,30.64
HOTSPOT_SCENARIO,150,Load Balanced,1769.25,8.94,28603751.34,13.684,42.09
HOTSPOT_SCENARIO,150,Greedy Assignment,1908.26,9.23,21000061.26,35.628,48.31
HOTSPOT_SCENARIO,150,Random Assignment,1712.80,9.13,32893451.61,30.535,39.93
HOTSPOT_SCENARIO,200,Nash Equilibrium,2328.27,8.49,25357408.56,35.130,45.30
HOTSPOT_SCENARIO,200,Stackelberg Game,2453.06,7.60,32577235.45,18.237,42.69
HOTSPOT_SCENARIO,200,Nearest Neighbor,2383.09,7.54,31041792.16,24.596,39.62
HOTSPOT_SCENARIO,200,Round Robin,2294.75,8.41,31530437.97,22.462,41.45
HOTSPOT_SCENARIO,200,Signal Strength Based,2301.93,8.22,36455505.64,21.609,38.18
HOTSPOT_SCENARIO,200,Auction-based,2546.20,7.71,25853443.42,28.230,44.69
HOTSPOT_SCENARIO,200,Cooperative Game,2400.00,17.07,103451080.41,30.551,36.85
HOTSPOT_SCENARIO,200,Load Balanced,2402.18,9.10,41908346.02,16.053,37.68
HOTSPOT_SCENARIO,200,Greedy Assignment,2449.12,9.25,37361437.32,29.139,41.35
HOTSPOT_SCENARIO,200,Random Assignment,2302.37,9.21,48838917.76,42.439,36.65
URBAN_HOTSPOT,50,Nash Equilibrium,664.89,7.98,3774424.51,12.286,69.10
URBAN_HOTSPOT,50,Stackelberg Game,651.32,7.85,4708895.84,12.064,68.98
URBAN_HOTSPOT,50,Nearest Neighbor,605.66,7.73,5442402.87,11.636,64.84
URBAN_HOTSPOT,50,Round Robin,594.47,9.22,7301268.13,6.541,64.91
URBAN_HOTSPOT,50,Signal Strength Based,512.81,8.15,9493226.90,18.112,49.83
URBAN_HOTSPOT,50,Auction-based,699.81,8.07,2230816.02,17.550,69.78
URBAN_HOTSPOT,50,Cooperative Game,504.98,24.19,40142191.13,39.838,28.82
URBAN_HOTSPOT,50,Load Balanced,585.94,9.38,7790974.79,4.641,64.36
URBAN_HOTSPOT,50,Greedy Assignment,645.40,8.90,4828708.74,22.280,60.21
URBAN_HOTSPOT,50,Random Assignment,577.42,9.22,7991147.25,8.979,62.17
URBAN_HOTSPOT,100,Nash Equilibrium,1340.26,8.25,7129945.46,25.492,57.15
URBAN_HOTSPOT,100,Stackelberg Game,1368.70,7.89,8010625.37,26.125,56.09
URBAN_HOTSPOT,100,Nearest Neighbor,1274.97,7.42,9405723.87,23.577,52.35
URBAN_HOTSPOT,100,Round Robin,1204.59,9.25,16882352.75,15.101,51.71
URBAN_HOTSPOT,100,Signal Strength Based,1121.15,7.35,16111399.14,28.174,40.79
URBAN_HOTSPOT,100,Auction-based,1431.14,8.05,4373218.36,33.775,56.23
URBAN_HOTSPOT,100,Cooperative Game,1003.97,24.18,87453298.12,49.362,24.87
URBAN_HOTSPOT,100,Load Balanced,1211.37,9.16,16420105.75,7.917,54.07
URBAN_HOTSPOT,100,Greedy Assignment,1407.10,8.76,6478886.72,33.460,55.55
URBAN_HOTSPOT,100,Random Assignment,1219.20,9.10,15818911.63,14.101,52.74
URBAN_HOTSPOT,150,Nash Equilibrium,1956.20,8.19,10604814.94,34.588,53.15
URBAN_HOTSPOT,150,Stackelberg Game,1926.65,8.03,12494581.72,35.453,52.41
URBAN_HOTSPOT,150,Nearest Neighbor,1903.91,7.74,13387073.99,33.731,47.53
URBAN_HOTSPOT,150,Round Robin,1873.16,8.98,21735836.32,26.686,47.24
URBAN_HOTSPOT,150,Signal Strength Based,1745.05,7.91,24204731.69,35.482,37.22
URBAN_HOTSPOT,150,Auction-based,1965.36,7.93,9815395.27,37.468,52.79
URBAN_HOTSPOT,150,Cooperative Game,1650.00,23.83,118328131.73,45.117,30.63
URBAN_HOTSPOT,150,Load Balanced,1831.41,8.98,23884356.75,15.165,44.62
URBAN_HOTSPOT,150,Greedy Assignment,1946.97,8.60,9937253.24,38.309,52.54
URBAN_HOTSPOT,150,Random Assignment,1881.00,8.88,21065714.32,27.620,47.11
URBAN_HOTSPOT,200,Nash Equilibrium,2416.31,8.25,20225038.22,30.784,48.00
URBAN_HOTSPOT,200,Stackelberg Game,2472.44,7.81,22910138.69,24.072,47.89
URBAN_HOTSPOT,200,Nearest Neighbor,2514.27,7.74,19785610.90,33.580,44.35
URBAN_HOTSPOT,200,Round Robin,2382.63,9.27,36297844.44,19.010,40.07
URBAN_HOTSPOT,200,Signal Strength Based,2287.84,8.20,33739262.12,26.932,37.97
URBAN_HOTSPOT,200,Auction-based,2507.16,7.89,23364012.52,29.842,46.00
URBAN_HOTSPOT,200,Cooperative Game,2400.00,21.98,123410787.38,30.551,36.80
URBAN_HOTSPOT,200,Load Balanced,2413.70,9.18,37630774.41,15.299,38.65
URBAN_HOTSPOT,200,Greedy Assignment,2474.34,8.94,23983199.36,30.083,46.56
URBAN_HOTSPOT,200,Random Assignment,2461.93,8.96,33774425.80,23.416,40.96
LOW_MOBILITY,50,Nash Equilibrium,683.85,8.28,4138790.44,14.232,69.46
LOW_MOBILITY,50,Stackelberg Game,656.40,7.67,7011461.71,12.498,66.73
LOW_MOBILITY,50,Nearest Neighbor,608.20,7.24,7392176.77,14.625,60.99
LOW_MOBILITY,50,Round Robin,602.12,8.90,9731094.05,7.833,62.58
LOW_MOBILITY,50,Signal Strength Based,549.06,7.20,10233757.77,17.026,52.58
LOW_MOBILITY,50,Auction-based,716.32,8.08,3285244.82,16.737,69.07
LOW_MOBILITY,50,Cooperative Game,525.00,21.58,43891333.05,38.552,33.11
LOW_MOBILITY,50,Load Balanced,612.51,8.58,8731542.17,5.714,64.41
LOW_MOBILITY,50,Greedy Assignment,679.39,8.69,5486291.28,22.122,62.69
LOW_MOBILITY,50,Random Assignment,608.04,8.78,9255064.39,10.928,61.96
LOW_MOBILITY,100,Nash Equilibrium,1349.83,8.30,8080604.90,26.502,56.55
