Scenario,UserCount,Algorithm,Throughput_Mbps,Latency_ms,Energy_J,LoadBalance,QoSViolation_%,UserSatisfaction_%
HOTSPOT_SCENARIO,50,Nash Equilibrium,679.58,8.13,4349968.42,19.041,63.91
HOTSPOT_SCENARIO,50,Signal Strength Based,501.17,6.78,10239740.89,27.471,37.42
HOTSPOT_SCENARIO,50,Auction-based,724.73,8.16,2839518.90,21.483,65.07
HOTSPOT_SCENARIO,50,Random Assignment,568.71,9.37,10679243.13,14.919,55.66
HOTSPOT_SCENARIO,50,Greedy Assignment,620.23,10.04,9220705.34,29.522,51.48
HOTSPOT_SCENARIO,50,Load Balanced,592.17,9.20,9370888.88,7.790,61.79
HOTSPOT_SCENARIO,50,Stackelberg Game,657.08,7.52,5768655.18,12.522,65.73
HOTSPOT_SCENARIO,50,Cooperative Game,500.48,16.46,32059596.53,40.266,28.05
HOTSPOT_SCENARIO,50,Nearest Neighbor,529.85,6.33,8447787.68,23.563,44.85
HOTSPOT_SCENARIO,50,Round Robin,583.79,8.94,9334198.78,16.664,56.73
HOTSPOT_SCENARIO,100,Nash Equilibrium,1357.94,8.21,7061266.67,32.950,56.04
HOTSPOT_SCENARIO,100,Signal Strength Based,1019.73,7.52,20692026.68,36.778,34.44
HOTSPOT_SCENARIO,100,Auction-based,1407.71,8.27,5104248.38,35.860,57.97
HOTSPOT_SCENARIO,100,Random Assignment,1121.70,9.40,21271013.60,22.535,46.82
HOTSPOT_SCENARIO,100,Greedy Assignment,1314.25,8.81,10319916.33,40.411,50.92
HOTSPOT_SCENARIO,100,Load Balanced,1168.31,9.34,18823285.60,9.002,53.57
HOTSPOT_SCENARIO,100,Stackelberg Game,1292.13,7.81,10935277.90,19.351,56.60
HOTSPOT_SCENARIO,100,Cooperative Game,1000.00,18.50,77205585.77,50.000,24.62
HOTSPOT_SCENARIO,100,Nearest Neighbor,1082.21,6.98,16213619.14,31.887,42.69
HOTSPOT_SCENARIO,100,Round Robin,1134.94,8.85,18706254.42,26.488,45.22
HOTSPOT_SCENARIO,150,Nash Equilibrium,1897.77,8.28,14600144.73,34.374,50.33
HOTSPOT_SCENARIO,150,Signal Strength Based,1619.92,8.15,33192377.04,37.868,34.61
HOTSPOT_SCENARIO,150,Auction-based,1982.39,7.97,13361091.28,32.265,51.78
HOTSPOT_SCENARIO,150,Random Assignment,1711.58,9.13,32933312.21,30.675,39.92
HOTSPOT_SCENARIO,150,Greedy Assignment,1918.65,9.23,20402831.76,35.738,48.53
HOTSPOT_SCENARIO,150,Load Balanced,1768.79,8.94,28576648.68,13.661,42.10
HOTSPOT_SCENARIO,150,Stackelberg Game,1948.97,7.69,17752709.34,26.386,50.33
HOTSPOT_SCENARIO,150,Cooperative Game,1650.00,17.81,96914741.39,45.826,30.64
HOTSPOT_SCENARIO,150,Nearest Neighbor,1756.14,7.14,21708606.25,30.712,41.04
HOTSPOT_SCENARIO,150,Round Robin,1768.02,8.41,26344470.92,33.679,41.72
HOTSPOT_SCENARIO,200,Nash Equilibrium,2330.09,8.49,24859405.22,35.681,45.60
HOTSPOT_SCENARIO,200,Signal Strength Based,2299.14,8.22,36422159.40,21.690,38.18
HOTSPOT_SCENARIO,200,Auction-based,2548.21,7.71,25669249.44,28.818,44.64
HOTSPOT_SCENARIO,200,Random Assignment,2303.52,9.20,48673753.53,42.122,36.66
HOTSPOT_SCENARIO,200,Greedy Assignment,2455.68,9.28,36958101.17,29.065,41.61
HOTSPOT_SCENARIO,200,Load Balanced,2402.44,9.09,41852049.14,16.018,37.68
HOTSPOT_SCENARIO,200,Stackelberg Game,2483.92,7.66,30292926.99,20.853,44.38
HOTSPOT_SCENARIO,200,Cooperative Game,2400.00,17.08,103513188.43,30.551,36.85
HOTSPOT_SCENARIO,200,Nearest Neighbor,2385.02,7.55,31060960.52,24.644,39.65
HOTSPOT_SCENARIO,200,Round Robin,2290.95,8.44,31934546.05,22.342,41.31
URBAN_HOTSPOT,50,Nash Equilibrium,690.16,8.15,2863814.51,14.762,69.97
URBAN_HOTSPOT,50,Signal Strength Based,513.96,8.16,9503315.53,18.155,49.83
URBAN_HOTSPOT,50,Auction-based,699.26,8.05,2241817.64,17.478,69.77
URBAN_HOTSPOT,50,Random Assignment,576.85,9.23,7992386.25,9.038,62.19
URBAN_HOTSPOT,50,Greedy Assignment,642.82,8.95,4961089.65,22.779,59.58
URBAN_HOTSPOT,50,Load Balanced,584.52,9.40,7814564.26,4.652,64.32
URBAN_HOTSPOT,50,Stackelberg Game,670.27,7.97,3829077.29,13.644,69.53
URBAN_HOTSPOT,50,Cooperative Game,504.81,24.20,40167791.60,39.854,28.77
URBAN_HOTSPOT,50,Nearest Neighbor,607.06,7.72,5370889.04,11.559,65.04
URBAN_HOTSPOT,50,Round Robin,593.51,9.25,7345297.89,6.542,64.85
URBAN_HOTSPOT,100,Nash Equilibrium,1355.02,8.25,6388035.36,27.573,56.72
URBAN_HOTSPOT,100,Signal Strength Based,1120.60,7.36,16164655.58,28.253,40.67
