Scenario,UserCount,Algorithm,Throughput_Mbps,Latency_ms,Energy_J,LoadBalance,QoSViolation_%,UserSatisfaction_%
LOW_MOBILITY,50,Nash Equilibrium,48.82,6.76,1835208.39,2.261,77.54
LOW_MOBILITY,50,Greedy Assignment,23.30,6.03,1618391.03,2.038,67.75
LOW_MOBILITY,50,Auction-based,25.43,6.51,1883875.66,1.711,76.40
LOW_MOBILITY,50,Cooperative Game,515.00,23.23,47680422.47,39.059,31.20
LOW_MOBILITY,50,Nearest Neighbor,102.82,5.92,2144771.76,5.026,67.66
LOW_MOBILITY,50,Signal Strength Based,40.21,5.00,1936026.99,2.468,56.70
LOW_MOBILITY,50,Random Assignment,28.55,6.31,1602362.03,2.224,74.38
LOW_MOBILITY,50,Round Robin,20.04,5.00,1677202.58,2.005,58.89
LOW_MOBILITY,50,Load Balanced,57.19,6.64,1680379.45,2.325,76.85
LOW_MOBILITY,50,Stackelberg Game,45.00,5.75,2330743.28,3.202,66.13
LOW_MOBILITY,100,Nash Equilibrium,81.71,6.47,2283540.75,3.313,74.17
LOW_MOBILITY,100,Greedy Assignment,59.60,5.72,2156377.84,2.344,65.08
LOW_MOBILITY,100,Auction-based,86.92,6.39,2533029.27,3.900,72.47
LOW_MOBILITY,100,Cooperative Game,1015.00,24.62,110312468.77,47.703,26.17
LOW_MOBILITY,100,Nearest Neighbor,35.00,6.00,1874361.06,2.082,69.27
LOW_MOBILITY,100,Signal Strength Based,100.15,5.92,2358101.42,3.050,69.01
LOW_MOBILITY,100,Random Assignment,101.95,5.84,2447053.68,4.073,66.92
LOW_MOBILITY,100,Round Robin,130.92,6.10,2435883.49,3.308,71.87
LOW_MOBILITY,100,Load Balanced,102.12,5.65,2484466.76,3.903,66.11
LOW_MOBILITY,100,Stackelberg Game,84.53,5.81,3030360.89,3.673,65.88
LOW_MOBILITY,150,Nash Equilibrium,115.77,6.35,2801344.27,4.054,72.79
LOW_MOBILITY,150,Greedy Assignment,113.02,5.44,3040652.21,4.643,62.72
LOW_MOBILITY,150,Auction-based,122.37,5.54,3671473.10,5.873,63.44
LOW_MOBILITY,150,Cooperative Game,1650.00,20.98,132249823.53,45.826,30.44
LOW_MOBILITY,150,Nearest Neighbor,131.16,6.78,2364948.14,3.482,78.22
LOW_MOBILITY,150,Signal Strength Based,104.20,5.70,2747829.38,5.185,65.57
LOW_MOBILITY,150,Random Assignment,94.92,7.16,2045955.45,2.844,82.15
LOW_MOBILITY,150,Round Robin,86.91,5.79,2567189.64,4.885,67.23
LOW_MOBILITY,150,Load Balanced,98.87,5.32,2906322.65,5.634,61.81
LOW_MOBILITY,150,Stackelberg Game,151.61,6.19,3724151.47,5.814,70.64
LOW_MOBILITY,200,Nash Equilibrium,120.67,5.95,3377987.80,5.096,67.71
LOW_MOBILITY,200,Greedy Assignment,104.63,6.18,2656158.73,3.852,72.88
LOW_MOBILITY,200,Auction-based,206.55,6.02,4474005.48,6.826,67.82
LOW_MOBILITY,200,Cooperative Game,2400.00,21.86,156440511.28,30.551,36.74
LOW_MOBILITY,200,Nearest Neighbor,91.40,6.19,2674965.92,3.972,70.98
LOW_MOBILITY,200,Signal Strength Based,130.89,5.24,3668737.79,5.724,60.69
LOW_MOBILITY,200,Random Assignment,145.77,6.25,2962299.76,4.116,72.07
LOW_MOBILITY,200,Round Robin,211.71,5.99,3809060.77,6.356,67.84
LOW_MOBILITY,200,Load Balanced,209.33,6.01,3736838.86,5.493,68.31
LOW_MOBILITY,200,Stackelberg Game,95.80,6.12,3449081.67,4.005,71.26
MIXED_TRAFFIC,50,Nash Equilibrium,32.75,6.37,1989688.92,2.037,73.48
MIXED_TRAFFIC,50,Greedy Assignment,12.89,3.97,1731237.16,1.227,45.42
MIXED_TRAFFIC,50,Auction-based,23.48,5.53,2174806.77,1.903,63.38
MIXED_TRAFFIC,50,Cooperative Game,500.00,26.36,59941154.08,40.311,27.47
MIXED_TRAFFIC,50,Nearest Neighbor,11.56,4.37,1671004.89,1.005,51.39
